Year,Land use category,Land use,Irrigation,Sources,GHG sequestration (Mt CO2e)
2042,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2042,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2042,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2042,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2043,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2043,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2043,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2043,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2043,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2044,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2044,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2044,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2044,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2044,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2045,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2045,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2045,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2045,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2045,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2046,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2046,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2046,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2046,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2046,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2047,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2047,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2047,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2047,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2047,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2048,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2048,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2048,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2048,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2048,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2049,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2049,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2049,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2049,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2049,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2050,Crop,Cotton,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Grapes,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Hay,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Nuts,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Rice,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Sugar,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Vegetables,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,0.0
2050,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,0.0
2050,Livestock,Beef,irr,TCO2E_Ecological Grazing,
2050,Livestock,Dairy,irr,TCO2E_Ecological Grazing,
2050,Livestock,Sheep,irr,TCO2E_Ecological Grazing,
2010,Crop,Citrus,irr,TCO2E_Ecological Grazing,
2010,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2010,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2010,Crop,Hay,irr,TCO2E_Ecological Grazing,
2010,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2010,Crop,Plantation fruit,irr,TCO2E_Ecological Grazing,
2010,Crop,Stone fruit,irr,TCO2E_Ecological Grazing,
2010,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2010,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2010,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2010,Crop,Summer oilseeds,irr,TCO2E_Ecological Grazing,
2010,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2010,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2010,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2010,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2010,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2010,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2010,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2011,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2011,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2011,Crop,Hay,irr,TCO2E_Ecological Grazing,
2011,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2011,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2011,Crop,Rice,irr,TCO2E_Ecological Grazing,
2011,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2011,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2011,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2011,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2011,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2011,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2011,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2011,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2011,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2011,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2012,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2012,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2012,Crop,Hay,irr,TCO2E_Ecological Grazing,
2012,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2012,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2012,Crop,Rice,irr,TCO2E_Ecological Grazing,
2012,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2012,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2012,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2012,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2012,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2012,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2012,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2012,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2012,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2012,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2013,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2013,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2013,Crop,Hay,irr,TCO2E_Ecological Grazing,
2013,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2013,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2013,Crop,Rice,irr,TCO2E_Ecological Grazing,
2013,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2013,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2013,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2013,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2013,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2013,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2013,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2013,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2013,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2013,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2014,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2014,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2014,Crop,Hay,irr,TCO2E_Ecological Grazing,
2014,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2014,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2014,Crop,Rice,irr,TCO2E_Ecological Grazing,
2014,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2014,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2014,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2014,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2014,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2014,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2014,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2014,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2014,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2014,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2015,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2015,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2015,Crop,Hay,irr,TCO2E_Ecological Grazing,
2015,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2015,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2015,Crop,Rice,irr,TCO2E_Ecological Grazing,
2015,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2015,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2015,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2015,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2015,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2015,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2015,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2015,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2015,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2015,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2016,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2016,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2016,Crop,Hay,irr,TCO2E_Ecological Grazing,
2016,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2016,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2016,Crop,Rice,irr,TCO2E_Ecological Grazing,
2016,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2016,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2016,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2016,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2016,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2016,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2016,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2016,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2016,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2016,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2017,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2017,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2017,Crop,Hay,irr,TCO2E_Ecological Grazing,
2017,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2017,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2017,Crop,Rice,irr,TCO2E_Ecological Grazing,
2017,Crop,Stone fruit,irr,TCO2E_Ecological Grazing,
2017,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2017,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2017,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2017,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2017,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2017,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2017,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2017,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2017,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2018,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2018,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2018,Crop,Hay,irr,TCO2E_Ecological Grazing,
2018,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2018,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2018,Crop,Rice,irr,TCO2E_Ecological Grazing,
2018,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2018,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2018,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2018,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2018,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2018,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2018,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2018,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2018,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2019,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2019,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2019,Crop,Hay,irr,TCO2E_Ecological Grazing,
2019,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2019,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2019,Crop,Rice,irr,TCO2E_Ecological Grazing,
2019,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2019,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2019,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2019,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2019,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2019,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2019,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2019,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2019,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2020,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2020,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2020,Crop,Hay,irr,TCO2E_Ecological Grazing,
2020,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2020,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2020,Crop,Rice,irr,TCO2E_Ecological Grazing,
2020,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2020,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2020,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2020,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2020,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2020,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2020,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2020,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2020,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2020,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2021,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2021,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2021,Crop,Hay,irr,TCO2E_Ecological Grazing,
2021,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2021,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2021,Crop,Rice,irr,TCO2E_Ecological Grazing,
2021,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2021,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2021,Crop,Summer oilseeds,irr,TCO2E_Ecological Grazing,
2021,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2021,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2021,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2021,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2021,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2021,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2021,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2022,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2022,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2022,Crop,Hay,irr,TCO2E_Ecological Grazing,
2022,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2022,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2022,Crop,Rice,irr,TCO2E_Ecological Grazing,
2022,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2022,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2022,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2022,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2022,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2022,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2022,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2022,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2022,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2023,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2023,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2023,Crop,Hay,irr,TCO2E_Ecological Grazing,
2023,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2023,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2023,Crop,Rice,irr,TCO2E_Ecological Grazing,
2023,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2023,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2023,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2023,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2023,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2023,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2023,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2023,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2023,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2023,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2024,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2024,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2024,Crop,Hay,irr,TCO2E_Ecological Grazing,
2024,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2024,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2024,Crop,Rice,irr,TCO2E_Ecological Grazing,
2024,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2024,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2024,Crop,Summer legumes,irr,TCO2E_Ecological Grazing,
2024,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2024,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2024,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2024,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2024,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2024,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2024,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2025,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2025,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2025,Crop,Hay,irr,TCO2E_Ecological Grazing,
2025,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2025,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2025,Crop,Rice,irr,TCO2E_Ecological Grazing,
2025,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2025,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2025,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2025,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2025,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2025,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2025,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2025,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2025,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2026,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2026,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2026,Crop,Hay,irr,TCO2E_Ecological Grazing,
2026,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2026,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2026,Crop,Rice,irr,TCO2E_Ecological Grazing,
2026,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2026,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2026,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2026,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2026,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2026,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2026,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2026,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2026,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2027,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2027,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2027,Crop,Hay,irr,TCO2E_Ecological Grazing,
2027,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2027,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2027,Crop,Rice,irr,TCO2E_Ecological Grazing,
2027,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2027,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2027,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2027,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2027,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2027,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
2027,Livestock,Beef,irr,TCO2E_Ecological Grazing,0.0
2027,Livestock,Dairy,irr,TCO2E_Ecological Grazing,0.0
2027,Livestock,Sheep,irr,TCO2E_Ecological Grazing,0.0
2028,Crop,Cotton,irr,TCO2E_Ecological Grazing,
2028,Crop,Grapes,irr,TCO2E_Ecological Grazing,
2028,Crop,Hay,irr,TCO2E_Ecological Grazing,
2028,Crop,Nuts,irr,TCO2E_Ecological Grazing,
2028,Crop,Other non-cereal crops,irr,TCO2E_Ecological Grazing,
2028,Crop,Rice,irr,TCO2E_Ecological Grazing,
2028,Crop,Sugar,irr,TCO2E_Ecological Grazing,
2028,Crop,Summer cereals,irr,TCO2E_Ecological Grazing,
2028,Crop,Vegetables,irr,TCO2E_Ecological Grazing,
2028,Crop,Winter cereals,irr,TCO2E_Ecological Grazing,
2028,Crop,Winter legumes,irr,TCO2E_Ecological Grazing,
2028,Crop,Winter oilseeds,irr,TCO2E_Ecological Grazing,
